"word","count"
"ttjhfsmlon","1"
"ttjgfslloo","1"
"ttigfslmoo","1"
"ttihgslmon","1"
"ttjggslmon","2"
"ttjghskmon","1"
"ttjgiskmom","2"
"ttjgisjnom","1"
"ttjgjsjnpm","1"
"ttjfjsjnpm","1"
"ttjfkrjnpm","2"
"ttjflrknom","1"
"ttjflrknpm","1"
"ttifmrknpm","1"
"tsifmqknpm","2"
"tsifnqknpm","1"
"trifnqknpm","1"
"trifnqknpn","1"
"trifopkopn","1"
"trifoqjopn","1"
"tqifoqjoon","2"
"tqifopkoon","1"
"tpifopkoon","1"
"tpifppkoom","1"
"tojeppkoom","1"
"tnieppkoom","1"
"tmjeppkoom","1"
"tljeqpkoom","3"
"tkjdqpkoom","2"
"tjjdrpkonm","2"
"tijdrpkonm","1"
"tijdrokpnm","2"
"tiidrokpnm","1"
"tiiesokpnm","2"
"tihesokpmm","1"
"tihesnkpnm","1"
"tihesnkonm","1"
"tihesnlonm","1"
"tihesmlonm","1"
"tjhfsmlonm","1"
"tjgfslloom","1"
"tigfslmoom","1"
"tihgslmonm","1"
"tjggslmonm","2"
"tjghskmonm","1"
"tjgiskmomm","2"
"tjgisjnomm","1"
"tjgjsjnpmm","1"
"tjfjsjnpmm","1"
"tjfkrjnpmm","2"
"tjflrknomm","1"
"tjflrknpmm","1"
"tifmrknpmm","1"
"sifmqknpml","2"
"sifnqknpml","1"
"rifnqknpml","1"
"rifnqknpnl","1"
"rifopkopnl","1"
"rifoqjopnl","1"
"qifoqjoonl","2"
"qifopkoonl","1"
"pifopkoonl","1"
"pifppkooml","1"
"ojeppkooml","1"
"nieppkooml","1"
"mjeppkooml","1"
"ljeqpkooml","1"
"ljeqpkoomm","2"
"kjdqpkoomm","2"
"jjdrpkonmm","1"
"jghskmonmn","1"
"jgiskmommn","2"
"jgisjnommo","1"
"jgjsjnpmmo","1"
"jfjsjnpmmo","1"
"jfkrjnpmmp","2"
"jflrknommp","1"
"jflrknpmmp","1"
"ifmrknpmmp","1"
"ifmqknpmlq","2"
"ifnqknpmlq","2"
"ifnqknpnlr","1"
"ifopkopnlr","1"
"ifoqjopnlr","1"
"ifoqjoonlr","2"
"ifopkoonlr","1"
"ifopkoonls","1"
"ifppkoomls","1"
"jeppkoomls","2"
"ieppkoomls","1"
"jeqpkoomls","1"
"jeqpkoomms","2"
"jdqpkoommt","2"
"jdrpkonmmt","1"
"jdrpkonmnt","2"
"jdrokpnmnt","2"
"idrokpnmnt","1"
"iesokpnmnt","2"
"hesokpmmnt","1"
"hesnkpnmnt","1"
"hesnkonmnt","1"
"hesnlonmnt","1"
"hesmlonmnt","1"
"hfsmlonmmt","1"
"gfslloommt","1"
"gfslmoommt","1"
"hgslmonmmt","1"
"ggslmonmnt","2"
"ghskmonmnt","1"
"giskmommnt","2"
"gisjnommot","1"
"gjsjnpmmot","1"
"fjsjnpmmot","1"
"fkrjnpmmpt","2"
"flrknommpt","1"
"flrknpmmpt","1"
"fmrknpmmpt","1"
"fmqknpmlqt","2"
"fnqknpmlqt","2"
"fnqknpnlrt","1"
"fopkopnlrt","1"
"foqjopnlrt","1"
"foqjoonlrt","2"
"fopkoonlrt","1"
"fopkoonlst","1"
"fppkoomlst","1"
"eppkoomlst","3"
"eqpkoomlst","1"
"eqpkoommst","2"
"dqpkoommtt","2"
"drpkonmmtt","1"
"drpkonmntt","2"
"drokpnmntt","3"
"esokpnmntt","2"
"esokpmmntt","1"
"esnkpnmntt","1"
"esnkonmntt","1"
"esnlonmntt","1"
"esmlonmntt","1"
"fsmlonmmtt","1"
"fslloommtt","1"
"fslmoommtt","1"
"gslmonmmtt","1"
"gslmonmntt","2"
"hskmonmntt","1"
"iskmommntt","2"
"isjnommott","1"
"jsjnpmmott","2"
"krjnpmmptt","2"
"lrknommptt","1"
"lrknpmmptt","1"
"mrknpmmptt","1"
"mqknpmlqtt","2"
"nqknpmlqtt","2"
"nqknpnlrtt","1"
"opkopnlrtt","1"
"oqjopnlrtt","1"
"oqjoonlrtt","2"
"opkoonlrtt","1"
"opkoonlstt","1"
"ppkoomlstt","4"
"qpkoomlstt","1"
"qpkoommstt","2"
"qpkoommttt","2"
"rpkonmmttt","1"
"rpkonmnttt","2"
"rokpnmnttt","3"
"sokpnmnttt","2"
"sokpmmnttt","1"
"snkpnmnttt","1"
"snkonmnttt","1"
"snlonmnttt","1"
"smlonmnttt","1"
"smlonmmttt","1"
"slloommttt","1"
"slmoommttt","1"
"slmonmmttt","1"
"slmonmnttt","2"
"skmonmnttt","1"
"skmommnttt","2"
"sjnommottt","1"
"sjnpmmottt","2"
"rjnpmmpttt","2"
"rknommpttt","1"
"rknpmmpttt","2"
"qknpmlqttt","4"
"qknpnlrttt","1"
"pkopnlrttt","1"
"qjopnlrttt","1"
"qjoonlrttt","2"
"pkoonlrttt","1"
"pkoonlsttt","1"
"pkoomlsttt","5"
"pkoommsttt","2"
"pkoommtttt","2"
"pkonmmtttt","1"
"pkonmntttt","2"
"okpnmntttt","5"
"okpmmntttt","1"
"nkpnmntttt","1"
"nkonmntttt","1"
"nlonmntttt","1"
"mlonmntttt","1"
"mlonmmtttt","1"
"lloommtttt","1"
"lmoommtttt","1"
"lmonmmtttt","1"
"lmonmntttt","2"
"kmonmntttt","1"
"kmommntttt","2"
"jnommotttt","1"
"jnpmmotttt","2"
"jnpmmptttt","2"
"knommptttt","1"
"knpmmptttt","2"
"knpmlqtttt","4"
"knpnlrtttt","1"
"kopnlrtttt","1"
"jopnlrtttt","1"
"joonlrtttt","2"
"koonlrtttt","1"
"koonlstttt","1"
"koomlstttt","5"
"koommstttt","2"
"koommttttt","2"
"konmmttttt","1"
"konmnttttt","3"
"kpnmnttttt","6"
"kpmmnttttt","1"
"lonmnttttt","2"
"lonmmttttt","1"
"loommttttt","1"
"moommttttt","1"
"monmmttttt","1"
"monmnttttt","3"
"mommnttttt","2"
"nommottttt","1"
"npmmottttt","2"
"npmmpttttt","4"
"nommpttttt","1"
"npmlqttttt","4"
"npnlrttttt","1"
"opnlrttttt","2"
"oonlrttttt","3"
"oonlsttttt","1"
"oomlsttttt","5"
"oommsttttt","2"
"oommtttttt","4"
"onmmtttttt","14"
"onmntttttt","9"
"pnmntttttt","6"
"pmmntttttt","1"
"ommntttttt","2"
"ommotttttt","1"
"pmmotttttt","2"
"pmmptttttt","4"
"ommptttttt","1"
"pmlqtttttt","4"
"pnlrtttttt","3"
"onlrtttttt","3"
"onlstttttt","1"
"omlstttttt","5"
"ommstttttt","2"
"ommttttttt","4"
"nmmttttttt","14"
"nmnttttttt","15"
"mmnttttttt","4"
"mmottttttt","3"
"mmpttttttt","5"
"mlqttttttt","4"
"nlrttttttt","6"
"nlsttttttt","1"
"mlsttttttt","5"
"mmsttttttt","7"
"mmtttttttt","20"
"mntttttttt","19"
"mptttttttt","5"
"ttttttttom","3"
"tttttttton","8"
"ttttttttnn","4"
"ttttttttno","15"
"ttttttttmo","2"
"ttttttttmp","2"
"ttttttttlp","2"
"ttttttttlq","5"
"ttttttttkq","2"
"ttttttttkr","4"
"tttttttskr","1"
"tttttttsks","4"
"tttttttsjs","7"
"tttttttrks","5"
"tttttttrls","1"
"tttttttplt","1"
"tttttttpms","4"
"tttttttoms","3"
"tttttttons","2"
"tttttttnns","2"
"tttttttnos","2"
"tttttttmos","2"
"tttttttmps","2"
"tttttttlps","2"
"tttttttlqs","5"
"tttttttkqs","2"
"tttttttkrs","3"
"tttttttkrr","1"
"ttttttskrr","1"
"ttttttsksr","1"
"ttttttsjsr","4"
"ttttttsjsq","3"
"ttttttsksq","3"
"ttttttrksq","5"
"ttttttrlsp","1"
"ttttttqltp","4"
"ttttttpltp","1"
"ttttttpmtp","1"
"ttttttpmsp","4"
"ttttttomsp","1"
"ttttttomsq","1"
"ttttttonsq","1"
"ttttttonsp","1"
"ttttttnnsp","1"
"ttttttnosp","1"
"ttttttmosp","2"
"ttttttmpsp","1"
"ttttttlpsq","2"
"ttttttlqsq","1"
"ttttttkqsq","1"
"ttttttlqsp","4"
"ttttttkqsp","1"
"ttttttkrsp","1"
"ttttttkrso","2"
"ttttttkrro","1"
"tttttskrro","1"
"tttttsksro","1"
"tttttsjsro","2"
"tttttsjsrp","2"
"tttttsjsqp","3"
"tttttsksqp","2"
"tttttrksqq","5"
"tttttsksqq","1"
"tttttrlspp","1"
"tttttqltpp","4"
"tttttpltpp","1"
"tttttpmtpp","1"
"tttttpmspp","1"
"tttttpmspq","3"
"tttttomspq","1"
"tttttomsqq","1"
"tttttonsqq","1"
"tttttonspq","1"
"tttttnnspq","1"
"tttttnospq","1"
"tttttmospq","2"
"tttttmpspq","1"
"tttttlpsqq","2"
"tttttlqsqq","1"
"tttttkqsqq","1"
"tttttlqspq","4"
"tttttkqspq","1"
"tttttkrspq","1"
"tttttkrsoq","2"
"tttttkrroq","1"
"ttttskrror","1"
"ttttsksror","1"
"ttttsjsror","2"
"ttttsjsrpr","1"
"ttttsjsrpq","1"
"ttttsjsqpq","3"
"ttttsksqpq","2"
"ttttrksqqq","2"
"ttttsksqqp","1"
"ttttrksqqp","3"
"ttttrlsppq","1"
"ttttqltppq","4"
"ttttpltppq","1"
"ttttpmtppq","1"
"ttttpmsppq","1"
"ttttpmspqq","3"
"ttttomspqq","1"
"ttttomsqqq","1"
"ttttonsqqr","1"
"ttttonspqr","1"
"ttttnnspqr","1"
"ttttnospqr","1"
"ttttmospqr","2"
"ttttmpspqr","1"
"ttttlpsqqr","2"
"ttttlqsqqr","1"
"ttttkqsqqr","1"
"ttttlqspqr","4"
"ttttkqspqr","1"
"ttttkrspqr","1"
"ttttkrsoqr","2"
"ttttkrroqr","1"
"tttskrrorr","1"
"tttsksrorr","1"
"tttsjsrorr","2"
"tttsjsrprr","1"
"tttsjsrpqr","1"
"tttsjsqpqs","3"
"tttsksqpqs","2"
"tttrksqqqs","1"
"tttsksqqps","1"
"tttrksqqps","3"
"tttrksqqqt","1"
"tttrlsppqt","1"
"tttqltppqt","4"
"tttpltppqt","1"
"tttpmtppqt","1"
"tttpmsppqt","1"
"tttpmspqqt","3"
"tttomspqqs","1"
"tttomsqqqs","1"
"tttonsqqrs","1"
"tttonspqrs","1"
"tttnnspqrs","1"
"tttnospqrs","1"
"tttmospqrt","2"
"tttmpspqrt","1"
"tttlpsqqrt","2"
"tttlqsqqrt","1"
"tttkqsqqrt","1"
"tttlqspqrt","4"
"tttkqspqrt","1"
"tttkrspqrt","1"
"tttkrsoqrt","2"
"tttkrroqrs","1"
"ttskrrorrs","1"
"ttsksrorrs","1"
"ttsjsrorrs","2"
"ttsjsrprrs","1"
"ttsjsrpqrs","1"
"ttsjsqpqss","3"
"ttsksqpqss","2"
"ttrksqqqss","1"
"ttsksqqpss","1"
"ttrksqqpss","3"
"ttrksqqqts","1"
"ttrlsppqts","1"
"ttqltppqts","4"
"ttpltppqts","1"
"ttpmtppqts","1"
"ttpmsppqts","1"
"ttpmspqqts","3"
"ttomspqqss","1"
"ttomsqqqss","1"
"ttonsqqrss","1"
"ttonspqrss","1"
"ttnnspqrss","1"
"ttnospqrss","1"
"ttmospqrts","2"
"ttmpspqrtt","1"
"ttlpsqqrtt","2"
"ttlqsqqrtt","1"
"ttkqsqqrtt","1"
"ttlqspqrtt","4"
"ttkqspqrtt","1"
"ttkrspqrtt","1"
"ttkrsoqrtt","2"
"ttkrroqrst","1"
"tskrrorrst","1"
"tsksrorrst","1"
"tsjsrorrst","2"
"tsjsrprrst","1"
"tsjsrpqrst","1"
"tsjsqpqsst","3"
"tsksqpqsst","2"
"trksqqqsst","1"
"tsksqqpsst","1"
"trksqqpsst","3"
"trksqqqtst","1"
"trlsppqtst","1"
"tqltppqtst","4"
"tpltppqtst","1"
"tpmtppqtst","1"
"tpmsppqtst","1"
"tpmspqqtst","3"
"tomspqqsst","1"
"tomsqqqsst","1"
"tonsqqrsst","1"
"tonspqrsst","1"
"tnnspqrsst","1"
"tnospqrsst","1"
"tmospqrtst","2"
"tmpspqrttt","1"
"tlpsqqrttt","2"
"tlqsqqrttt","1"
"tkqsqqrttt","1"
"tlqspqrttt","4"
"tkqspqrttt","1"
"tkrspqrttt","1"
"tkrsoqrttt","2"
"tkrroqrstt","1"
"skrrorrstt","1"
"sksrorrstt","1"
"sjsrorrstt","2"
"sjsrprrstt","1"
"sjsrpqrstt","1"
"sjsqpqsstt","3"
"sksqpqsstt","2"
"rksqqqsstt","1"
"sksqqpsstt","1"
"rksqqpsstt","3"
"rksqqqtstt","1"
"rlsppqtstt","1"
"qltppqtstt","4"
"pltppqtstt","1"
"pmtppqtstt","1"
"pmsppqtstt","1"
"pmspqqtstt","3"
"omspqqsstt","1"
"omsqqqsstt","1"
"onsqqrsstt","1"
"onspqrsstt","1"
"nnspqrsstt","1"
"nospqrsstt","1"
"mospqrtstt","2"
"mpspqrtttt","1"
"lpsqqrtttt","2"
"lqsqqrtttt","1"
"kqsqqrtttt","1"
"lqspqrtttt","4"
"kqspqrtttt","1"
"krspqrtttt","1"
"krsoqrtttt","2"
"krroqrsttt","1"
"krrorrsttt","1"
"ksrorrsttt","1"
"jsrorrsttt","2"
"jsrprrsttt","1"
"jsrpqrsttt","1"
"jsqpqssttt","3"
"ksqpqssttt","2"
"ksqqqssttt","1"
"ksqqpssttt","4"
"ksqqqtsttt","1"
"lsppqtsttt","1"
"ltppqtsttt","5"
"mtppqtsttt","1"
"msppqtsttt","1"
"mspqqtsttt","3"
"mspqqssttt","1"
"msqqqssttt","1"
"nsqqrssttt","1"
"nspqrssttt","2"
"ospqrssttt","1"
"ospqrtsttt","2"
"pspqrttttt","1"
"psqqrttttt","2"
"qsqqrttttt","2"
"qspqrttttt","5"
"rspqrttttt","1"
"rsoqrttttt","1"
"rsoqrtttts","1"
"rroqrsttts","1"
"rrorrsttts","1"
"srorrsttts","3"
"srprrsttts","1"
"srpqrsttts","1"
"sqpqssttts","5"
"sqqqssttts","1"
"sqqpssttts","4"
"sqqqtsttts","1"
"sppqtsttts","1"
"tppqtsttts","2"
"tppqtstttr","4"
"sppqtstttr","1"
"spqqtstttr","2"
"spqqtstttq","1"
"spqqsstttq","1"
"sqqqsstttq","1"
"sqqrsstttq","1"
"spqrsstttq","3"
"spqrtstttq","2"
"spqrtttttq","7"
"sqqrtttttq","4"
"soqrtttttq","1"
"soqrttttsq","1"
"roqrstttsq","1"
"rorrstttsq","4"
"rprrstttsq","1"
"rpqrstttsq","1"
"qpqsstttsq","5"
"qqqsstttsq","1"
"qqpsstttsq","4"
"qqqtstttsq","1"
"ppqtstttsr","3"
"ppqtstttrr","3"
"ppqtstttrs","2"
"pqqtstttrs","2"
"pqqtstttqs","1"
"pqqsstttqs","1"
"qqqsstttqs","1"
"qqrsstttqs","1"
"pqrsstttqs","2"
"pqrsstttqt","1"
"pqrtstttqs","2"
"pqrtttttqs","7"
"qqrtttttqs","4"
"oqrtttttqs","1"
"oqrttttsqs","1"
"oqrstttsqs","1"
"orrstttsqs","4"
"prrstttsqs","1"
"pqrstttsqs","1"
"pqsstttsqs","2"
"pqsstttsqr","2"
"pqsstttsqq","1"
"qqsstttsqq","1"
"qpsstttsqp","1"
"qpsstttsqo","1"
"qpsstttsqn","2"
"qqtstttsqm","1"
"pqtstttsrk","1"
"pqtstttsrj","1"
"pqtstttsri","1"
"pqtstttrrh","1"
"pqtstttrrg","1"
"pqtstttrrf","1"
"pqtstttrse","1"
"pqtstttrsd","1"
"qqtstttrsd","1"
"qqtstttrsc","1"
"qqtstttqsc","1"
"qqsstttqsb","2"
"qrsstttqsa","3"
"qrsstttqta","1"
"qrtstttqsa","2"
"qrtttttqsa","12"
"qrttttsqsa","1"
"qrstttsqsa","2"
"rrstttsqsa","5"
"qsstttsqsa","2"
"qsstttsqra","2"
"qsstttsqqa","2"
"psstttsqpa","1"
"psstttsqoa","1"
"psstttsqna","2"
"qtstttsqma","1"
"qtstttsrka","1"
"qtstttsrja","1"
"qtstttsria","1"
"qtstttrrha","1"
"qtstttrrga","1"
"qtstttrrfa","1"
"qtstttrsea","1"
"qtstttrsda","2"
"qtstttrsca","1"
"qtstttqsca","1"
"qsstttqsba","2"
"rsstttqsaa","3"
"rsstttqtaa","1"
"rtstttqsaa","2"
"rtttttqsaa","12"
"rttttsqsaa","1"
"rstttsqsaa","7"
"sstttsqsaa","2"
"sstttsqraa","2"
"sstttsqqaa","2"
"sstttsqpaa","1"
"sstttsqoaa","1"
"sstttsqnaa","2"
"tstttsqmaa","1"
"tstttsrkaa","1"
"tstttsrjaa","1"
"tstttsriaa","1"
"tstttrrhab","1"
"tstttrrgab","1"
"tstttrrfab","1"
"tstttrseab","1"
"tstttrsdab","1"
"tstttrsdac","1"
"tstttrscac","1"
"tstttqscac","1"
"sstttqsbad","2"
"sstttqsaae","3"
"sstttqtaae","1"
"tstttqsaaf","2"
"tttttqsaag","2"
"tttttqsaah","3"
"tttttqsaai","2"
"tttttqsaaj","1"
"tttttqsaak","1"
"tttttqsaal","3"
"ttttsqsaam","1"
"stttsqsaam","5"
"stttsqsaan","3"
"stttsqsaao","1"
"stttsqraao","2"
"stttsqqaao","2"
"stttsqpaap","1"
"stttsqoaap","1"
"stttsqnaap","2"
"stttsqmaap","1"
"stttsrkaap","1"
"stttsrjaao","1"
"stttsriaao","1"
"stttrrhabp","1"
"stttrrgabp","1"
"stttrrfabo","1"
"stttrseabo","1"
"stttrsdabo","1"
"stttrsdaco","1"
"stttrscaco","1"
"stttqscaco","1"
"stttqsbado","2"
"stttqsaaeo","2"
"stttqtaaeo","1"
"stttqsaaep","1"
"stttqsaafp","2"
"ttttqsaago","2"
"ttttqsaaho","1"
"ttttqsaahp","2"
"ttttqsaaip","2"
"ttttqsaajp","1"
"ttttqsaakp","1"
"ttttqsaalp","3"
"tttsqsaamp","1"
"tttsqsaamq","5"
"tttsqsaanq","3"
"tttsqsaaoq","1"
"tttsqraaoq","2"
"tttsqqaaoq","2"
"tttsqpaapq","1"
"tttsqoaapq","1"
"tttsqnaapq","2"
"tttsqmaapq","1"
"tttsrkaapq","1"
"tttsrjaaoq","1"
"tttsriaaoq","1"
"tttrrhabpq","1"
"tttrrgabpq","1"
"tttrrfaboq","1"
"tttrseaboq","1"
"tttrsdaboq","1"
"tttrsdacoq","1"
"tttrscacoq","1"
"tttqscacoq","1"
"tttqsbadoq","2"
"tttqsaaeoq","2"
"tttqtaaeoq","1"
"tttqsaaepq","1"
"tttqsaafpq","2"
"tttqsaagoq","2"
"tttqsaahoq","1"
"tttqsaahpq","2"
"tttqsaaipq","2"
"tttqsaajpq","1"
"tttqsaakpq","1"
"tttqsaalpq","3"
"ttsqsaampq","1"
"ttsqsaamqq","5"
"ttsqsaanqq","3"
"ttsqsaaoqq","1"
"ttsqraaoqq","2"
"ttsqqaaoqq","2"
"ttsqpaapqq","1"
"ttsqoaapqp","1"
"ttsqnaapqp","2"
"ttsqmaapqp","1"
"ttsrkaapqp","1"
"ttsrjaaoqp","1"
"ttsriaaoqp","1"
"ttrrhabpqp","1"
"ttrrgabpqp","1"
"ttrrfaboqp","1"
"ttrseaboqp","1"
"ttrsdaboqp","1"
"ttrsdacoqp","1"
"ttrscacoqp","1"
"ttqscacoqp","1"
"ttqsbadoqp","2"
"ttqsaaeoqp","2"
"ttqtaaeoqp","1"
"ttqsaaepqp","1"
"ttqsaafpqp","2"
"ttqsaagoqp","1"
"ttqsaagoqo","1"
"ttqsaahoqo","1"
"ttqsaahpqo","2"
"ttqsaaipqo","1"
"ttqsaaipqn","1"
"ttqsaajpqn","1"
"ttqsaakpqm","1"
"ttqsaalpqm","3"
"tsqsaampql","1"
"tsqsaamqqm","1"
"tsqsaamqql","4"
"tsqsaanqql","3"
"tsqsaaoqql","1"
"tsqraaoqqk","2"
"tsqqaaoqqk","2"
"tsqpaapqqk","1"
"tsqoaapqpk","1"
"tsqnaapqpk","1"
"tsqnaapqpl","1"
"tsqmaapqpl","1"
"tsrkaapqpl","1"
"tsrjaaoqpl","1"
"tsriaaoqpl","1"
"trrhabpqpl","1"
"trrgabpqpl","1"
"trrfaboqpl","1"
"trseaboqpl","1"
"trsdaboqpl","1"
"trsdacoqpl","1"
"trscacoqpm","1"
"tqscacoqpm","1"
"tqsbadoqpm","2"
"tqsaaeoqpn","2"
"tqtaaeoqpn","1"
"tqsaaepqpn","1"
"tqsaafpqpn","1"
"tqsaafpqpo","1"
"tqsaagoqpo","1"
"tqsaagoqoo","1"
"tqsaahoqoo","1"
"tqsaahpqoo","2"
"tqsaaipqoo","1"
"tqsaaipqno","1"
"tqsaajpqno","1"
"tqsaakpqmp","1"
"tqsaalpqmp","3"
"sqsaampqlp","1"
"sqsaamqqmp","1"
"sqsaamqqlp","4"
"sqsaanqqlq","2"
"sqsaanqqlp","1"
"sqsaaoqqlq","1"
"sqraaoqqkq","2"
"sqqaaoqqkq","2"
"sqpaapqqkq","1"
"sqoaapqpkq","1"
"sqnaapqpkq","1"
"sqnaapqplq","1"
"sqmaapqplq","1"
"srkaapqplq","1"
"srjaaoqplq","1"
"sriaaoqplq","1"
"rrhabpqplq","1"
"rrgabpqplq","1"
"rrfaboqplq","1"
"rseaboqplq","1"
"rsdaboqplq","1"
"rsdacoqplq","1"
"rscacoqpmq","1"
"qscacoqpmq","1"
"qsbadoqpmq","2"
"qsaaeoqpnq","1"
"qsaaeoqpnp","1"
"qtaaeoqpnp","1"
"qsaaepqpnp","1"
"qsaafpqpnp","1"
"qsaafpqpop","1"
"qsaagoqpop","1"
"qsaagoqoop","1"
"qsaahoqoop","1"
"qsaahpqoop","2"
"qsaaipqoop","1"
"qsaaipqnop","1"
"qsaajpqnop","1"
"qsaakpqmpp","1"
"qsaalpqmpp","3"
"qsaampqlpo","1"
"qsaamqqmpo","1"
"qsaamqqlpo","4"
"qsaanqqlqn","2"
"qsaanqqlpn","1"
"qsaaoqqlqn","1"
"qraaoqqkqn","2"
"qqaaoqqkqn","2"
"qpaapqqkqn","1"
"qoaapqpkqn","1"
"qnaapqpkqm","1"
"qnaapqplqm","1"
"qmaapqplqm","1"
"rkaapqplqm","1"
"rjaaoqplqm","1"
"riaaoqplqm","1"
"rhabpqplql","1"
"rgabpqplql","1"
"rfaboqplql","1"
"seaboqplql","1"
"sdaboqplqk","1"
"sdacoqplqk","1"
"scacoqpmqk","2"
"sbadoqpmqj","1"
"sbadoqpmqk","1"
"saaeoqpnqj","1"
"saaeoqpnpj","1"
"taaeoqpnpj","1"
"saaepqpnpi","1"
"saafpqpnpi","1"
"saafpqpopi","1"
"saagoqpopi","1"
"saagoqoopi","1"
"saahoqoopi","1"
"saahpqooph","2"
"saaipqooph","1"
"saaipqnoph","1"
"saajpqnoph","1"
"saakpqmpph","1"
"saalpqmpph","3"
"saampqlpoh","1"
"saamqqmpoh","1"
"saamqqlpoh","4"
"saanqqlqnh","2"
"saanqqlpnh","1"
"saaoqqlqnh","1"
"raaoqqkqnh","2"
"qaaoqqkqnh","2"
"paapqqkqnh","1"
"oaapqpkqnh","1"
"naapqpkqmh","1"
"naapqplqmi","1"
"maapqplqmi","1"
"kaapqplqmi","1"
"jaaoqplqmi","1"
"iaaoqplqmj","1"
"habpqplqlj","1"
"gabpqplqlj","1"
"faboqplqlj","1"
"eaboqplqlj","1"
"daboqplqkj","1"
"dacoqplqkj","1"
"cacoqpmqkj","2"
"badoqpmqjj","1"
"badoqpmqki","1"
"aaeoqpnqjj","1"
"aaeoqpnpjj","2"
"aaepqpnpij","1"
"aafpqpnpij","1"
"aafpqpopij","1"
"aagoqpopij","1"
"aagoqoopij","1"
"aahoqoopij","1"
"aahpqoophj","2"
"aaipqoophj","1"
"aaipqnophj","1"
"aajpqnophj","1"
"aakpqmpphi","1"
"aalpqmpphi","3"
"aampqlpohi","1"
"aamqqmpohi","1"
"aamqqlpohi","1"
"aamqqlpohh","3"
"aanqqlqnhh","1"
"aanqqlqnhi","1"
"aanqqlpnhi","1"
"aaoqqlqnhi","1"
"aaoqqkqnhi","4"
"aapqqkqnhh","1"
"aapqpkqnhh","1"
"aapqpkqmhh","1"
"aapqplqmih","3"
"aaoqplqmih","1"
"aaoqplqmjh","1"
"abpqplqljg","2"
"aboqplqljh","2"
"aboqplqkjh","1"
"acoqplqkjh","1"
"acoqpmqkji","2"
"adoqpmqjji","1"
"adoqpmqkii","1"
"aeoqpnqjji","1"
"aeoqpnpjji","2"
"aepqpnpiji","1"
"afpqpnpiji","1"
"afpqpopijj","1"
"agoqpopijj","1"
"agoqoopijj","1"
"ahoqoopijj","1"
"ahpqoophjj","2"
"aipqoophjk","1"
"aipqnophjk","1"
"ajpqnophjk","1"
"akpqmpphik","1"
"alpqmpphik","2"
"alpqmpphil","1"
"ampqlpohil","1"
"amqqmpohil","1"
"amqqlpohil","1"
"amqqlpohhl","3"
"anqqlqnhhl","1"
"anqqlqnhil","1"
"anqqlpnhil","1"
"aoqqlqnhil","1"
"aoqqkqnhil","2"
"aoqqkqnhik","2"
"apqqkqnhhk","1"
"apqpkqnhhk","1"
"apqpkqmhhk","1"
"apqplqmihk","1"
"apqplqmihj","2"
"aoqplqmihj","1"
"aoqplqmjhj","1"
"bpqplqljgj","2"
"boqplqljhj","2"
"boqplqkjhj","1"
"coqplqkjhj","1"
"coqpmqkjij","2"
"doqpmqjjij","1"
"doqpmqkiij","1"
"eoqpnqjjii","1"
"eoqpnpjjii","2"
"epqpnpijii","1"
"fpqpnpijii","1"
"fpqpopijji","1"
"goqpopijjh","1"
"goqoopijjh","1"
"hoqoopijjh","1"
"hpqoophjjh","2"
"ipqoophjkh","1"
"ipqnophjkg","1"
"jpqnophjkg","1"
"kpqmpphikg","1"
"lpqmpphikg","2"
"lpqmpphilg","1"
"mpqlpohilg","1"
"mqqmpohilf","1"
"mqqlpohilf","1"
"mqqlpohhlf","3"
"nqqlqnhhlf","1"
"nqqlqnhilf","1"
"nqqlpnhilg","1"
"oqqlqnhilg","1"
"oqqkqnhilg","2"
"oqqkqnhikg","2"
"pqqkqnhhkg","1"
"pqpkqnhhkg","1"
"pqpkqmhhkg","1"
"pqplqmihkg","1"
"pqplqmihjg","2"
"oqplqmihjg","1"
"oqplqmjhjg","1"
"pqplqljgjg","2"
"oqplqljhjf","1"
"oqplqljhjg","1"
"oqplqkjhjf","2"
"oqpmqkjijf","2"
"oqpmqjjijg","1"
"oqpmqkiijg","1"
"oqpnqjjiig","1"
"oqpnpjjiig","2"
"pqpnpijiig","2"
"pqpopijjig","1"
"oqpopijjhg","1"
"oqoopijjhg","2"
"pqoophjjhg","2"
"pqoophjkhg","1"
"pqnophjkgg","2"
"pqmpphikgg","3"
"pqmpphilgg","1"
"pqlpohilgg","1"
"qqmpohilfg","1"
"qqlpohilfg","1"
"qqlpohhlfg","3"
"qqlqnhhlff","1"
"qqlqnhilff","1"
"qqlpnhilgf","1"
"qqlqnhilgf","1"
"qqkqnhilgf","1"
"qqkqnhilgg","1"
"qqkqnhikgg","2"
"qqkqnhhkgg","1"
"qpkqnhhkgg","1"
"qpkqmhhkgg","1"
"qplqmihkgg","1"
"qplqmihjgg","3"
"qplqmjhjgg","1"
"qplqljgjgg","2"
"qplqljhjfg","1"
"qplqljhjgg","1"
"qplqkjhjfg","2"
"qpmqkjijfg","2"
"qpmqjjijgg","1"
"qpmqkiijgg","1"
"qpnqjjiigg","1"
"qpnpjjiigh","2"
"qpnpijiigh","2"
"qpopijjigh","1"
"qpopijjhgh","1"
"qoopijjhgh","2"
"qoophjjhgh","2"
"qoophjkhgh","1"
"qnophjkggh","1"
"qnophjkggi","1"
"qmpphikggi","3"
"qmpphilggi","1"
"qlpohilggj","1"
"qmpohilfgj","1"
"qlpohilfgj","1"
"qlpohhlfgj","1"
"qlpohhlfgk","2"
