"word","count"
"lmnmlmnmnm","1"
"lmnnlmnmnm","1"
"lmnmlmnnnn","1"
"lnmmlnmnmn","1"
"lmmmlnmnnm","1"
"lnnmlnmnnm","1"
"lmmmlnmnnn","1"
"lmmmmnlnmm","1"
"lmmmmnmnmm","1"
"mmmmmnmomm","1"
"mnmlmnmnmm","1"
"mnnlmnmnmm","1"
"mnmlmnnnnn","1"
"nmmlnmnmnn","1"
"mmmlnmnnmn","1"
"nnmlnmnnmn","1"
"mmmlnmnnnn","1"
"mmmmnmommo","1"
"nmlmnmnmmn","1"
"nnlmnmnmmm","1"
"nmlmnnnnnm","1"
"mmlnmnmnnm","1"
"mmlnmnnmnm","1"
"nmlnmnnmnm","1"
"mmlnmnnnnm","1"
"mmmnmnmmnl","1"
"mmmnmommol","1"
"mlmnmnmmnm","1"
"nlmnmnmmmm","1"
"mlmnnnnnmm","1"
"mlnmnmnnmm","1"
"mlnmnnmnmm","2"
"mlnmnnnnmm","1"
"mmnmnmmnlm","1"
"mmnmommoln","1"
"lmnmnmmnmn","1"
"lmnmnmmmmn","2"
"lmnnnnnmmm","1"
"lnmnmnnmmn","1"
"lnmnnmnmmm","2"
"lnmnnnnmmm","1"
"mnmnmmnlmm","1"
"mnmommolnm","1"
"mnnnnnmmmn","1"
"nmnnnnmmmm","2"
"nlnmmnmmmm","1"
"nmnmmnlmmm","1"
"nmommolnmm","1"
"nnnnnmmmnl","1"
"mommolnmmn","1"
"mnmmmmnnmo","2"
"nnnnmmmnlo","1"
"nmnnmmnnmo","1"
"nmmnlmmmmn","1"
"ommolnmmnm","1"
"nmmmmnnmol","1"
"nnnmmmnlol","1"
"mnnmmnnmol","1"
"nmnmmmnmnl","2"
"nnnmmmmmnl","1"
"mmnmmmmmnl","1"
"mmnlmmmmnl","1"
"mmolnmmnml","1"
"mmnmnmmnml","4"
"mmmmnnmoll","1"
"nnmmmnloll","1"
"nnmmnnmoll","1"
"mnmmmnmnll","2"
"nnmmmmmnll","1"
"mnmmmmmnll","1"
"mnlmmmmnll","1"
"molnmmnmll","1"
"mnmnmmnmll","1"
"mmmnnmolll","1"
"nmmmnlolll","1"
"nmmnnmolll","1"
"nmmmnmnlll","1"
"nmmmnmnllm","1"
"nmmmmmnllm","2"
"nlmmmmnllm","1"
"olnmmnmlln","1"
"nmnmmnmlln","1"
"mmnnmollln","2"
"mmmnlollln","1"
"mmmnmnllln","1"
"mmmnmnllmn","1"
"mmmmmnllmn","2"
"lmmmmnllmn","1"
"lnmmnmllnn","1"
"mnmmnmllnn","1"
"mnnmolllnn","2"
"mmnlolllnn","1"
"mmnmnlllnn","1"
"mmnmnllmnn","1"
"mmmmnllmnm","2"
"mmmmnllmnl","1"
"nmmnmllnnl","2"
"nnmolllnnm","1"
"mnlolllnnm","1"
"nnmolllnnl","1"
"mnmnlllnnl","1"
"mmmnllmnmm","2"
"mmmnllmnlm","1"
"mmnmllnnlm","2"
"nmolllnnmm","1"
"nlolllnnml","1"
"nmolllnnll","1"
"nmnlllnnll","1"
"mmnllmnmml","2"
"mmnllmnlml","1"
"mnmllnnlmm","2"
"mnmllnnlml","1"
"molllnnmml","1"
"lolllnnmlm","1"
"molllnnllm","1"
"mnlllnnllm","1"
"mnllmnnlml","1"
"mnllmnmmll","2"
"mnllmnlmlm","1"
"nmllnnlmmm","2"
"nmllnnlmln","1"
"olllnnmmlo","1"
"olllnnmlmo","1"
"olllnnllmo","1"
"nlllnnllmo","1"
"nllmnnlmlo","1"
"nllmnmmllo","2"
"nllmnlmlmn","1"
"mllnnlmmmn","1"
"mllnnlmlnm","1"
"lllnnmmlol","1"
"lllnnmlmol","1"
"lllnnllmol","2"
"llmnnlmlol","1"
"llmnmmllom","2"
"llmnlmlmnm","1"
"llnnlmmmnm","1"
"llnnlmlnmm","1"
"llnnmmloll","1"
"llnnmlmoll","1"
"llnnllmoll","2"
"lmnnlmloll","1"
"lmnmmlloml","2"
"lmnlmlmnml","1"
"lnnlmmmnml","1"
"lnnlmlnmml","1"
"lnnmmlolll","1"
"lnnmlmolll","1"
"lnnllmolll","2"
"mnnlmlolll","1"
"mnmmllomll","2"
"mnlmlmnmlm","1"
"nnlmmmnmlm","2"
"nnlmlnmmlm","2"
"nnmmlolllm","1"
"nnmlmollln","1"
"nnllmollln","3"
"nnlmlollln","1"
"nmmllomlln","1"
"nmmllomllm","1"
"nlmlmnmlmm","1"
"nlmmmnmlml","1"
"nlmlnmmlmm","2"
"nmmlolllmm","1"
"nmlmolllnl","1"
"nllmolllnl","2"
"nlmlolllnl","1"
"mmllomllnl","1"
"mmllomllmm","1"
"lmlmnmlmmm","4"
"lmmmnmlmlm","1"
"lmlnmmlmmm","5"
"mmlolllmmm","3"
"mlmolllnll","1"
"llmolllnll","2"
"lmlolllnll","1"
"mllomllnll","1"
"mllomllmml","1"
"mlmnmlmmmm","2"
"mlolllmmmm","1"
"lmolllnllm","1"
"lmolllnlln","2"
"mlolllnlln","1"
"llomllnllo","1"
"llomllmmln","1"
"lmnmlmmmmn","1"
"mmnmlmlmmn","1"
"lolllmmmmm","1"
"molllnllmn","1"
"molllnllnn","2"
"lolllnllnn","1"
"lomllnllom","1"
"lomllmmlnm","1"
"mnmlmmmmnm","1"
"mnmlmlmmnm","1"
"nmmlmmmmmm","6"
"olllmmmmmm","1"
"olllnllmnl","1"
"olllnllnnm","3"
"omllnllomm","1"
"omllmmlnmm","1"
"nmlmmmmnmn","1"
"nmlmlmmnmn","1"
"mmlmmmmmmn","5"
"lllnllmnln","1"
"lllnllnnmm","3"
"mllnllommm","1"
"mllmmlnmml","1"
"mlmmmmnmnl","1"
"mlmlmmnmnl","1"
"mlmmmmmmnk","1"
"llmmmmmmnk","1"
"llnllmnlnk","1"
"llnllnnmmk","3"
"llnllommml","1"
"llmmlnmmll","1"
"lmmmmnmnll","1"
"lmlmmnmnll","1"
"lmmmmmmnkk","1"
"lmmmmmmnkl","1"
"lnllmnlnkl","1"
"lnllnnmmkl","3"
"lnllommmll","1"
"lmmlnmmlll","1"
"mmmmnmnlll","1"
"mlmmnmnlll","1"
"mmmmmmnkkl","1"
"mmmmmmnkll","1"
"nllmnlnkll","1"
"nllnnmmklk","1"
"nllnnmmkll","2"
"nllommmlll","1"
"mmlnmmllll","1"
"mmmnmnlllm","1"
"lmmnmnllln","1"
"mmmmmnkkln","1"
"mmmmmnklln","1"
"llmnlnklln","1"
"llnnmmklkn","1"
"llnnmmkllo","2"
"llommmlllo","1"
"mlnmmllllo","1"
"mmnmnlllmn","1"
"mmnmnlllnm","1"
"mmmmnkklnm","1"
"mmmmnkllnm","1"
"lmnlnkllnm","1"
"lnnmmklknm","1"
"lnnmmkllom","1"
"lnnmmkllol","1"
"lommmlllom","1"
"lnmmllllom","1"
"mnmnlllmnn","1"
"mnmnlllnmn","1"
"mmmnkklnmn","1"
"mmmnkllnmn","1"
"mnlnkllnmn","1"
"nnmmklknmn","1"
"nnmmkllomn","1"
"nnmmklloln","1"
"ommmlllomn","1"
"nmmllllomn","1"
"nmnlllmnnn","1"
"nmnlllnmnn","1"
"mmnkklnmnn","1"
"mmnkllnmnn","1"
"nlnkllnmnn","1"
"nmmklknmnn","1"
"nmmkllomnn","1"
"nmmkllolnn","1"
"mmmlllomnm","1"
"mmllllomnm","1"
"mnlllmnnnm","1"
"mnlllnmnnm","1"
"mnkklnmnnl","1"
"mnkllnmnnm","1"
"lnkllnmnnm","1"
"mmklknmnnm","1"
"mmkllomnnm","1"
"mmkllolnnm","1"
"mmlllomnmm","1"
"mllllomnmm","1"
"nlllmnnnmn","1"
"nlllnmnnmn","1"
"nkklnmnnln","1"
"nkllnmnnmn","1"
"nkllnmnnmo","1"
"mklknmnnmo","1"
"mkllomnnmo","1"
"mkllolnnmo","1"
"mlllomnmmo","1"
"llllomnmmn","1"
"lllmnnnmno","1"
"lllnmnnmnn","1"
"kklnmnnlno","1"
"kllnmnnmnn","1"
"kllnmnnmom","1"
"klknmnnmon","1"
"kllomnnmon","1"
"kllolnnmon","1"
"lllomnmmon","1"
"lllomnmmnn","1"
"llmnnnmnon","1"
"llnmnnmnnm","2"
"klnmnnlnom","1"
"llnmnnmomn","1"
"lknmnnmonn","1"
"llomnnmonn","1"
"llolnnmonm","1"
"llomnmmonm","1"
"llomnmmnnm","1"
"lmnnnmnonm","1"
"lnmnnmnnmm","2"
"lnmnnlnomm","1"
"lnmnnmomnm","1"
"knmnnmonnl","1"
"lomnnmonnm","1"
"lolnnmonmm","1"
"lomnmmonmm","1"
"lomnmmnnmn","1"
"mnnnmnonmn","1"
"nmnnmnnmmo","2"
"nmnnlnommo","1"
"nmnnmomnmn","1"
"nmnnmonnln","1"
"omnnmonnmn","1"
"olnnmonmmn","1"
"omnmmonmmm","1"
"omnmmnnmnm","1"
"nnnmnonmnl","1"
"mnnmnnmmol","1"
"mnnlnommol","1"
"mnnmnnmmom","1"
"mnnmomnmnm","1"
"mnnmonnlnm","1"
"mnnmonnmnm","1"
"lnnmonmmnm","1"
"mnmmonmmmn","1"
"mnmmnnmnmn","1"
"nnmnonmnln","1"
"nnmnnmmoln","1"
"nnlnommolm","1"
"nnmnnmmomm","1"
"nnmomnmnmm","1"
"nnmonnlnmm","1"
"nnmonnmnmm","1"
"nnmonmmnmm","1"
"nmmonmmmnm","1"
"nmmnnmnmnm","1"
"nmnonmnlnm","1"
"nmnnmmolnm","1"
"nlnommolmm","1"
"nmnnmmommm","1"
"nmomnmnmmm","1"
"nmonnlnmmm","1"
"nmonnmnmmm","1"
"nmonmmnmmm","1"
"mmonmmmnmm","1"
"mnonmnlnmn","1"
"mnnmmolnmn","1"
"lnommolmmn","1"
"mnnmmommmo","1"
"momnmnmmmo","1"
"monnlnmmmo","1"
"monnmnmmmo","1"
"monmmnmmmp","1"
"monmmmnmmp","1"
"mnnmnmnmmo","1"
"nonmnlnmno","1"
"nnmmolnmno","1"
"nommolmmno","1"
"nnmmommmon","1"
"omnmnmmmon","1"
"onnlnmmmoo","1"
"onnmnmmmon","1"
"onmmnmmmpm","1"
"onmmmnmmpm","1"
"nnmnmnmmom","1"
"onmnlnmnom","1"
"nmmolnmnom","1"
"ommolmmnom","1"
"nmmommmonm","1"
"mnmnmmmonm","1"
"nnlnmmmoom","1"
"nnmnmmmonn","1"
"nmmnmmmpmm","1"
"nmmmnmmpmm","1"
"nmnmnmmomm","1"
"nmnlnmnomm","1"
"mmolnmnomm","1"
"mmolmmnomm","1"
"mmommmonmm","1"
"nmnmmmonml","1"
"nlnmmmooml","1"
"nmnmmmonnl","2"
"mmnmmmpmml","1"
"mmmnmmpmmm","1"
"mnmnmmommm","1"
"mnlnmnommm","1"
"molnmnommm","1"
"molmmnommm","1"
"mommmonmmm","1"
"mnmmmonmlm","2"
"lnmmmoomlm","1"
"mnmmmonnlm","1"
"mnmmmpmmlm","1"
"mmnmmpmmml","1"
"nmnmmommml","1"
"nlnmnommml","1"
"olnmnommml","1"
"olmmnommml","1"
"ommmonmmmm","1"
"nmmmonmlmm","1"
"nmmmoomlmm","1"
"nmmmonnlmm","1"
"nmmmpmmlmm","1"
"mnmmpmmmlm","2"
"mnmmommmln","1"
"lnmnommmln","2"
"lmmnommmln","1"
"mmmonmmmmo","1"
"mmmonmlmmo","1"
"mmmoomlmmo","1"
"mmmonnlmmo","1"
"mmmpmmlmmo","1"
"nmmpmmmlmo","1"
"nmmommmlnn","1"
"nmnommmlno","2"
"mnlnnlommn","1"
"mnlnnmnmmm","1"
"mmlnmmnmmm","1"
"nlmnmnmmnm","2"
"nlmnmnmmnn","1"
"nlmnmommmn","1"
"mlnnlommmm","2"
"nlnnlommnm","1"
"nlnnmnmmmm","1"
"mlnmmnmmmm","1"
"lmnmnmmnmm","1"
"lmnmnmmnml","1"
"lmnmnmmnnl","1"
"lmnmommmnm","1"
"lnnlommmmm","2"
"lnnlommnmm","1"
"lnnmnmmmmm","1"
"mnmnmmnmln","8"
"mnmommmnmm","1"
"nnlommmmmm","2"
"nnlommnmmm","1"
"nmnmmnmmnn","1"
"nmnmmnmlnn","1"
"nmnmmnnlmn","1"
"nmommmnmmn","2"
"nlommmmmmn","2"
"nlommnmmmn","1"
"mnmmnmmnnl","1"
"mnmmnmlnnm","1"
"mnmmnnlmnm","1"
"mommmnmmnm","2"
"lommmmmmnm","1"
"lommnmmmnm","1"
"lommmmmmnl","1"
"mnmmmmmmnl","1"
"mnmmmmmnml","1"
"nmmnmmnnll","1"
"nmmnmlnnml","1"
"nmmnnlmnmm","1"
"ommmnmmnmm","1"
"ommmmmmnmm","1"
"ommnmmmnmm","1"
"ommmmmmnlm","1"
"nmmmmmmnlm","1"
"nmmmmmnmln","1"
"mmnmmnnlln","1"
"mmnmlnnmln","1"
"mmnnlmnmmm","1"
"mmmmmmnlmm","2"
"mmmmmnmlnn","1"
"mnmmnnllnm","1"
"mnnlmnmmmn","1"
"mmmmmnlmmn","1"
"mmmmnmlnnn","1"
"nmmnnllnmn","1"
"nnlmnmmmnn","1"
"mnmmnmmnno","1"
"mmmmnmmnmo","1"
"nmmmnmmnmo","1"
"mmmmnlmmmn","1"
"mmmmnlmmnn","1"
"mmmnmlnnnm","1"
"mmnnllnmnm","1"
"mlnnmlnnnm","1"
"nlmnmmmnnm","1"
"nmmnmmnnol","1"
"mmmnmmnmom","2"
"mmmnlmmmnl","1"
"mmmnlmmnnm","1"
"mmnmlnnnmm","1"
"mnnllnmnml","1"
"lnnmlnnnml","1"
"lmnmmmnnml","1"
"mmnmmnnoll","1"
"mmnmmnmomm","2"
"mmnlmmmnlm","1"
"mmnlmmnnmm","1"
"mnmlnnnmmm","1"
"nnllnmnmlm","1"
"nnmlnnnmln","1"
"mnmmnnolln","1"
"mnmmnmommm","2"
"mnlmmmnlmm","1"
"nmlnnnmmmm","1"
"nllnmnmlmm","1"
"nmlnnnmlnm","1"
"nmmmnnmlnm","1"
"nmmnnollnm","1"
"nmmnmommmm","2"
"nlmmmnlmmm","1"
"nlmmnnmmml","1"
"mmmmnnmmml","4"
"mlnnnmmmml","1"
"llnmnmlmml","1"
"mlnnnmlnmm","1"
"mmmnnmlnmm","1"
"mmnnollnmm","1"
"mmnmommmmm","2"
"lmmmnlmmmm","1"
"lmmnnmmmlm","1"
"mmmnnmmmlm","2"
"lnmnmlmmlm","1"
"lnnnmlnmml","1"
"mmnnmlnmml","1"
"mnnollnmml","1"
"mnmommmmml","2"
"mmnnmmmlmk","2"
"nmnmlmmlmk","1"
"nnnmlnmmlk","1"
"mnnmlnmmlk","1"
"nnollnmmll","1"
"nmommmmmll","2"
"mnnmmmlmkl","2"
"nnmmmmlmkm","1"
"mnmlmmlmkm","1"
"nnmlnmmlkm","1"
"nnmlnmmlkn","1"
"nollnmmlln","1"
"mommmmmlln","2"
"mnlmmmmlln","2"
"nnmmmlmkln","2"
"nmmmmlmkmm","1"
"nmlmmlmkmm","1"
"nmlnmmlkmm","1"
"nmlnmmlknm","1"
"ollnmmllnm","1"
"ommmmmllnm","1"
"ommmmmllnl","1"
"nlmmmmllnl","2"
"nmmmlmklnm","1"
"nmmmlmklnn","1"
"mmmmlmkmmn","1"
"mlmmlmkmmo","1"
"mlnmmlkmmo","1"
"mlnmmlknmo","1"
"llnmmllnmo","1"
"mmmmmllnmo","1"
"mmmmmllnlo","1"
"lmmmmllnlo","1"
"mmmlmklnmn","1"
"mmmlmklnnm","1"
"mmmlmkmmnm","1"
"lmmlmkmmol","1"
"lnmmlkmmol","1"
"lnmmlknmom","1"
"lnmmllnmom","1"
"mmmmllnmom","1"
"mmmmllnlom","2"
"mmlmklnmnm","1"
"mmlmklnnmm","1"
"mmlmkmmnmm","1"
"mmlmkmmolm","1"
"nmmlkmmolm","1"
"nmmlknmoml","1"
"nmmllnmoml","1"
"mmmllnmoml","1"
"mmmllnloml","2"
"mlmklnmnmm","1"
"mlmklnnmmm","1"
"mlmkmmnmmm","1"
"mlmkmmolmm","1"
"mmlkmmolml","1"
"mmlknmomll","1"
"mmllnmomll","2"
"mmllnlomll","2"
"lmklnmnmml","1"
"lmklnnmmml","1"
"mnpolmmonm","1"
"mmoolmmonm","1"
"nmpnlmmoom","1"
"mnonllmoom","1"
"nnonlmmonm","1"
"nnpmmmmonm","1"
"nnommmnnnm","1"
"nnpmmmnnnm","1"
"mnplmlnnmm","1"
"noplmlonmm","1"
"npolmmonmm","1"
"moolmmonmm","1"
"mpnlmmoomn","1"
"nonllmoomn","1"
"nonlmmonmn","1"
"npmmmmonmn","1"
"nommmnnnmn","1"
"npmmmnnnmo","1"
"nplmlnnmmo","1"
"oplmlonmmn","1"
"polmmonmmo","1"
"oolmmonmmo","1"
"pnlmmoomno","1"
"onllmoomno","1"
"onlmmonmno","1"
"pmmmmonmnn","1"
"ommmnnnmnn","1"
"pmmmnnnmon","1"
"plmlnnmmon","1"
"plmlonmmnn","1"
"olmmonmmon","2"
"nlmmoomnon","1"
"nllmoomnon","1"
"nlmmonmnon","1"
"mmmmonmnnn","1"
"mmmnnnmonn","1"
"lmlnnmmonn","1"
"lmlonmmnnn","1"
"lmmonmmonn","1"
"lmmonmmonm","1"
"lmmoomnonm","1"
"llmoomnonm","1"
"lmmonmnonm","1"
"mmmonmnnnm","1"
"mmnnnmonnm","1"
"mlnnmmonnn","1"
"mlonmmnnnm","1"
"mmonmmonnn","1"
"mmonmmonmn","1"
"mmoomnonmn","1"
"lmoomnonmn","1"
"mmonmnonmm","1"
"mmonmnnnmm","1"
"mnnnmnnnnm","2"
"mnnnmonnmm","2"
"lnnmmonnnm","1"
"lonmmnnnmm","1"
"monmmonnnm","1"
"monmmonmnl","1"
"moomnonmnm","2"
"monmnonmmm","1"
"monmnnnmmm","1"
"nnnmonnmmm","2"
"nnmmonnnmm","1"
"onmmnnnmmm","1"
"onmmonnnmm","1"
"onmmonmnlm","1"
"oomnonmnml","2"
"onmnnnmmmm","1"
"nnmonnmmmm","1"
"nmmonnnmmm","3"
"nmmonmnlmn","1"
"omnonmnmln","2"
"nmnnnnmmml","1"
"nmonnmmmml","1"
"mmonnnmmml","2"
"mmnnnmmmml","2"
"mmonmnlmnl","1"
"mnonmnmlnm","2"
"mnonmmmlmm","1"
"mnnnnmmmlm","1"
"monnmmmmlm","1"
"monnnmmmlm","2"
"mnnnmmmmlm","3"
"monmnlmnlm","1"
"nonmnmlnml","2"
"nonmmmlmml","1"
"nnnmmmmmml","1"
"nnnnmmmlml","1"
"onnmmmmlml","1"
"onnnmmmlml","2"
"nnnmmmmlml","1"
"onmnlmnlml","1"
"onmnmlnmlm","2"
"onmmmlmmln","1"
"nnnmmmlmlo","3"
"nnmmmmlmlo","2"
"nmnlmnlmlo","1"
"nmnmlnmlmo","1"
"nmnmlnmlmn","1"
"nmmmlmmlnn","1"
"nmmmmmmlnn","2"
"nnmmmlmlon","3"
"nmmmmlmlon","1"
"nmmmmlmlom","1"
"mnlmnlmloo","1"
"mnmlnmlmoo","1"
"mnmlnmlmno","1"
"mmmlmmlnno","1"
"mmmmmmlnno","1"
"nmmmlmlonn","2"
"mmmmlmlonn","1"
"mmmmlmlomn","1"
"nmmmlmlonm","1"
"nlmnlmlool","1"
"nmlnmlmool","1"
"nmlnmlmnol","1"
"mmlmmlnnol","1"
"mmmmmlnnol","1"
"mmmlmlonnl","3"
"mmmlmlomnl","1"
"mmmlmlonml","1"
"lmnlmlooll","1"
"mlnmlmooll","1"
"mlnmlmnolm","1"
"mlmmlnnolm","1"
"mmmmlnnolm","1"
"mmlmlonnlm","3"
"mmlmlomnlm","1"
"mmlmlonmlm","1"
"mnlmloollm","1"
"lnmlmoollm","1"
"lnmlmnolmm","1"
"lmmlnnolmm","1"
"mmmlnnolmm","1"
"mlmlonnlmm","2"
"mlmlonnlmn","1"
"mlmlomnlmm","1"
"mlmlonmlmm","1"
"nlmloollmm","1"
"nmlmoollmm","1"
"nmlmnolmmm","1"
"mmlnnolmmn","1"
"mmlnnolmmm","1"
"lmlonnlmmm","2"
"lmlonnlmnm","1"
"lmlomnlmmm","1"
"lmlonmlmmm","1"
"lmloollmmm","1"
"mlmoollmmm","1"
"mlmnolmmmn","1"
"mlnnolmmnm","1"
"mlnnolmmmm","1"
"mlonnlmmmm","2"
"mlonnlmnmm","1"
"mlomnlmmmm","1"
"mlonmlmmmm","1"
"mloollmmmm","1"
"lmoollmmml","1"
"lmnolmmmnl","1"
"lnnolmmnml","1"
"lnnolmmmml","1"
"lonnlmmmmm","2"
"lonnlmnmml","1"
"lomnlmmmml","1"
"lonmlmmmmm","1"
"loollmmmmm","1"
"moollmmmlm","1"
"mnolmmmnlm","1"
"nnolmmnmlm","1"
"nnolmmmmlm","1"
"onnlmmmmmm","2"
"onnlmnmmlm","1"
"omnlmmmmlm","1"
"onmlmmmmmn","1"
"oollmmmmmn","1"
"oollmmmlmn","1"
"nolmmmnlmn","1"
"nolmmnmlmn","1"
"nolmmmmlmn","1"
"nnlmmmmmmn","2"
"nnlmnmmlmm","1"
"nmlmmmmmnm","1"
"ollmmmmmnl","1"
"ollmmmlmnm","1"
"olmmmnlmnn","1"
"olmmnmlmnn","1"
"olmmmmlmno","1"
"nlmmmmmmnp","2"
"nlmnmmlmmp","1"
"nlmmmmlmmp","1"
"mlmmmmmnmp","1"
"llmmmmmnlp","1"
"llmmmlmnmp","1"
"lmmmnlmnno","1"
"lmmnmlmnno","1"
"lmmmmmmnpn","2"
"lmnmmlmmpo","1"
"lmmmmlmmpo","1"
"lmmmmmnmpo","1"
"lmmmmmnlpo","1"
"lmmmlmnmpn","1"
"mmmnlmnnon","1"
"mmnmlmnnon","1"
"mmmmmmnpnn","1"
"mmmmmmnpnm","1"
"mnmmlmmpom","1"
"mmmmlmmpom","1"
"mmmmmnmpom","1"
"mmmmmnlpom","1"
"mmmlmnmpnn","1"
"mmnlmnnonm","1"
"mnmlmnnonm","1"
"mmmmmnpnnm","1"
"mmmmmnpnmm","1"
"nmmlmmpomm","1"
"mmmlmmpomm","1"
"mmmmnmpomm","1"
"mmmmnlpomm","1"
"mmlmnmpnnl","1"
"mnlmnnonmm","1"
"nmlmnnonmm","1"
"mmlmnonnmn","1"
"nnmnnlmmnn","1"
"nolnolmmnm","1"
"nolmolmmon","1"
"nolmolmmnn","1"
"onlmolmnnm","1"
"nnmmolmnnm","1"
"nnmmolmnnn","1"
"nnmmnlmnnn","1"
"nnmnnlnnnn","1"
"nmnnlmmnnm","1"
"olnolmmnmm","1"
"olmolmmonl","1"
"olmolmmnnm","1"
"nlmolmnnmm","1"
"nmmolmnnmm","1"
"nmmolmnnnl","1"
"nmmnlmnnnl","1"
"nmnnlnnnnl","1"
"mnnlmmnnmm","1"
"lnolmmnmmm","1"
"lmolmmonlm","1"
"lmolmmnnml","1"
"lmolmnnmmm","1"
"mmolmnnmmm","1"
"mmolmnnnlm","1"
"mmnlmnnnlm","1"
"mnnlnnnnlm","1"
"mnmmmnnmlm","1"
"nnlmmnnmmm","1"
"nolmmnmmmm","1"
"molmmonlmm","1"
"molmmnnmln","1"
"molmnnmmmn","2"
"molmnnnlmm","1"
"mnlmnnnlmm","1"
"nnlnnnnlmm","1"
"nmmmnnmlmm","1"
"olmmnmmmmm","1"
"olmmonlmmm","1"
"olmmnnmlnl","1"
"olmnnmmmnl","2"
"olmnnnlmml","1"
"nlmnnnlmml","1"
"nlnnnnlmml","1"
"mmmnnmlmml","1"
"lmmonlmmmm","1"
"lmmnnmlnlm","1"
"lmnnnlmmln","2"
"lnnnnlmmln","1"
"mmnnmlmmln","1"
"mmonlmmmmo","1"
"mmnnmlnlmo","1"
"mnnmmmnlmo","2"
"mnnnlmmlno","2"
"nnnnlmmlnn","1"
"mnnmlmmlnn","1"
"monlmmmmom","1"
"mnnmlnlmom","1"
"nnmmmnlmol","2"
"nnnlmmlnom","1"
"nnnlmmlnol","1"
"nnnlmmlnnl","1"
"nnmlmmlnnl","1"
"nnmmmmmnnl","1"
"onlmmmmomm","1"
"nnmlnlmomm","1"
"nmmmnlmolm","2"
"nnlmmlnomn","1"
"nnlmmlnoln","1"
"nnlmmlnnln","1"
"nmlmmlnnln","1"
"nmmmmmnnln","1"
"mmmmmmnnln","1"
"nlmmmmommn","1"
"nmlnlmommn","1"
"mmmnlmolmm","2"
"nlmmlnomnm","1"
"nlmmlnolnn","1"
"nlmmlnnlnn","1"
"mlmmlnnlnn","1"
"mmmmmnnlnn","2"
"lmmmmommnn","1"
"mlnlmommno","1"
"mmnlmolmmo","1"
"mmnlmolmmn","1"
"lmmlnomnmn","1"
"lmmlnolnnm","1"
"lmmlnnlnnm","1"
"lmmlnnlnnl","1"
"mmmmnnlnnl","2"
"mmmmommnnl","1"
"lnlmommnom","1"
"mnlmolmmol","1"
"mnlmolmmnm","1"
"mmlnomnmnm","1"
"mmlnolnnmm","1"
"mmlnnlnnmm","1"
"mmlnnlnnlm","1"
"mmmnnlnnlm","2"
"mmmommnnlm","1"
"nlmommnoml","1"
"nlmolmmoll","1"
"nlmolmmnml","1"
"mlnomnmnml","1"
"mlnolnnmml","1"
"mlnnlnnmml","1"
"mlnnlnnlml","1"
"mmnnlnnlml","1"
"mmnnlnnlmm","1"
"mmommnnlmm","1"
"mnmmmnmlmm","5"
"nmmmmmmlll","6"
"nmmmlmmlll","9"
"mmnnmnmmnl","1"
"mmnnmmmmnl","6"
"mmnnnmmmnl","3"
"mmnmnmmnnl","10"
"mnnmnmmmnl","4"
"mnnmnmmnnl","3"
"mmnmnmmmnl","1"
"nmnmnmmnml","5"
"nmnnmmmnml","3"
"nnnmmmmnml","5"
"mnnmmmmnml","1"
"mnnmnmmnlm","1"
"mnnmmmmnlm","6"
"mnnnmmmnlm","3"
"mnnnmmnnlm","3"
"nnmnmmmnlm","4"
"nnmnmmnnlm","3"
"mnmnmmmnlm","1"
"mnmnmmnmlm","1"
"mnnmmmnmln","2"
"mnmmmmnmln","1"
"nnmmmmnmll","8"
"nnmmmnmmll","5"
"nnmmmnnmll","1"
"lnnmmmmmnn","2"
"lnmmmmmmnn","1"
"mmmmmmmnno","2"
"nmmmmmmnno","1"
"nmmmmnmnno","1"
"nmmmmnmnnn","6"
"mmmmmmnnom","3"
"mmmmnmnnom","1"
"mmmmnnmnnl","18"
"mmmmnnnnnl","3"
"mmmmmnnnml","10"
"mmmmmnnoml","3"
"mmmnmnnoml","1"
"mmmnnnnnml","1"
"mmmnnnnnlm","3"
"mmmmnnnnlm","2"
"mmmmnnnmlm","3"
"mmmmnnomlm","2"
"mnmmmmmlnm","1"
"mnmmmlmlnm","1"
"mmmmmlmmnm","3"
"nmmmmmlmnm","1"
"mmmmmmlnnm","3"
"mmmmmmlnnn","7"
"mmmmmmlnmn","1"
"nmmmmmlnmm","1"
"nmmmlmlnmn","1"
"mmmmlmmnmm","2"
"mmmmmlmnnm","1"
"mmmmmlnnmm","4"
"mmmmmlnnnm","7"
"kkkljjjjkk","1"
"kllkjjjkkl","2"
"kklkjjjkkl","6"
"llkjjjkklk","2"
"klkjjjkklk","1"
"klkjjjkklj","5"
"lkjjjkklkk","3"
"lkjjjkkljk","5"
"ttstttttpt","4"
"tstttttptt","6"
"rtstttttqt","1"
"strtttttrt","1"
"trtttttrtt","2"
"stttttqttq","1"
"stttttpttq","2"
"stttttqttp","1"
"rtttttrttq","1"
"rtttttsttr","1"
"tttttqttqt","1"
"tttttpttqt","4"
"tttttqttpt","1"
"ttttsttstq","2"
"ttttqttqtq","1"
"ttttpttqtq","1"
"ttttpttqtr","1"
"ttttqttpts","1"
"ttttrttqts","1"
"tttsttstqs","1"
"tttqttqtqs","1"
"tttpttqtqs","1"
"tttpttqtrs","1"
"tttqttptss","1"
"tttrttqtss","1"
"tttttttqtr","2"
"ttsttstqsr","1"
"ttqttqtqsr","1"
